model,category,prompt_idx,router,num_experts,tokens,top_k,router_entropy_mean,top1_margin_mean,unique_top1_experts,unique_topk_experts,max_top1_fraction,effective_top1_experts
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.33.mlp.gate,128,25,8,3.8486990928649902,0.07393591850996017,12,57,0.24,9.872840291901833
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.34.mlp.gate,128,25,8,3.8730368614196777,0.06927814334630966,14,55,0.16,12.585238830237447
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.35.mlp.gate,128,25,8,3.8575167655944824,0.05678505077958107,14,63,0.36,9.398872431096292
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.36.mlp.gate,128,25,8,3.904689073562622,0.03783148527145386,13,60,0.32,9.02333463407578
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.37.mlp.gate,128,25,8,3.7550835609436035,0.051608506590127945,15,64,0.32,10.881882041201553
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.38.mlp.gate,128,25,8,3.8585939407348633,0.05020058527588844,17,58,0.24,13.77008146601916
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.39.mlp.gate,128,25,8,3.8866889476776123,0.05043657869100571,17,59,0.12,15.385134912189866
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.40.mlp.gate,128,25,8,3.9716858863830566,0.04484992101788521,18,58,0.12,15.925532302732254
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.41.mlp.gate,128,25,8,3.951524019241333,0.04766475781798363,17,62,0.08,16.04282371953631
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.42.mlp.gate,128,25,8,3.9748761653900146,0.046332284808158875,15,57,0.12,13.205565604299588
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.43.mlp.gate,128,25,8,3.973254680633545,0.059592943638563156,15,56,0.16,12.85142283320083
